IP1,IP2,IP3,IP4,IP5,IP6,Average,Predikat
1.65,3.82,3.66,1.75,3.09,3.50,2.91,Sangat Memuaskan
2.58,2.85,1.34,2.81,3.71,2.54,2.64,Memuaskan
3.48,3.60,2.02,3.10,2.06,1.38,2.60,Memuaskan
3.83,2.66,1.64,2.59,2.05,3.78,2.76,Memuaskan
1.14,1.55,1.10,1.26,1.31,2.95,1.55,Tidak Lulus
2.66,1.96,2.96,3.79,2.50,1.50,2.56,Memuaskan
1.89,2.60,1.23,2.06,2.20,1.22,1.87,Tidak Lulus
3.86,3.60,2.65,1.14,2.09,3.41,2.79,Sangat Memuaskan
2.79,1.76,1.29,3.56,2.14,2.62,2.36,Memuaskan
1.52,2.38,1.10,3.98,1.59,1.76,2.06,Memuaskan
1.53,3.09,1.83,1.75,3.24,3.82,2.54,Memuaskan
1.97,3.94,3.64,4.00,2.52,3.18,3.21,Sangat Memuaskan
1.70,2.34,1.80,3.62,2.54,1.69,2.28,Memuaskan
2.88,2.00,2.07,3.95,1.73,1.76,2.40,Memuaskan
2.93,3.65,2.29,1.35,1.91,2.39,2.42,Memuaskan
2.71,1.22,1.40,3.93,2.17,3.81,2.54,Memuaskan
2.80,2.48,3.58,2.27,1.53,1.24,2.32,Memuaskan
1.88,3.97,1.83,1.19,3.69,3.42,2.66,Memuaskan
1.66,2.95,1.96,1.30,1.64,3.02,2.09,Memuaskan
2.76,2.85,2.47,2.49,1.75,1.51,2.30,Memuaskan
1.51,2.04,2.38,2.57,2.77,1.94,2.20,Memuaskan
2.77,2.00,2.63,3.32,2.86,1.20,2.46,Memuaskan
1.50,2.53,1.04,2.97,3.35,2.92,2.38,Memuaskan
2.33,2.88,3.54,1.28,3.67,1.10,2.46,Memuaskan
3.59,2.99,2.95,3.06,1.82,2.35,2.80,Sangat Memuaskan
3.87,3.07,2.72,3.00,2.59,1.25,2.75,Memuaskan
1.06,2.51,3.08,3.39,3.66,3.25,2.82,Sangat Memuaskan
3.33,3.50,3.99,2.11,2.02,3.71,3.11,Sangat Memuaskan
3.98,2.74,3.01,2.35,1.51,1.47,2.51,Memuaskan
2.50,1.01,1.39,2.46,1.48,2.71,1.92,Tidak Lulus
3.76,2.85,2.60,2.84,2.68,1.51,2.71,Memuaskan
3.27,3.34,2.79,3.21,3.18,3.30,3.18,Sangat Memuaskan
2.81,2.47,3.92,1.49,3.20,2.60,2.75,Memuaskan
2.57,2.34,3.86,2.93,1.78,1.41,2.48,Memuaskan
2.70,3.04,1.48,1.38,3.86,2.24,2.45,Memuaskan
3.50,2.15,1.36,3.36,2.91,3.39,2.78,Sangat Memuaskan
1.88,2.24,3.99,2.48,2.71,2.23,2.59,Memuaskan
1.92,3.58,1.98,2.10,3.98,3.68,2.87,Sangat Memuaskan
2.56,1.09,1.36,1.35,3.04,1.31,1.78,Tidak Lulus
2.18,1.79,1.79,2.03,3.18,1.87,2.14,Memuaskan
2.33,2.88,1.60,2.53,3.04,2.93,2.55,Memuaskan
2.73,2.53,3.09,1.25,1.68,2.52,2.30,Memuaskan
3.25,1.76,2.82,2.91,2.76,2.57,2.68,Memuaskan
2.70,1.99,3.23,2.61,1.91,1.39,2.31,Memuaskan
2.43,1.29,1.29,2.38,1.41,2.84,1.94,Tidak Lulus
3.74,1.06,2.94,2.85,3.67,1.84,2.68,Memuaskan
1.15,1.43,1.60,3.16,2.65,1.75,1.96,Tidak Lulus
2.14,2.01,3.69,2.42,1.99,2.30,2.43,Memuaskan
3.45,1.89,3.41,3.72,1.32,1.64,2.57,Memuaskan
3.71,3.68,3.58,1.53,1.62,2.67,2.80,Sangat Memuaskan
3.31,3.80,2.27,3.89,3.53,3.52,3.39,Sangat Memuaskan
2.82,3.73,2.63,1.25,3.29,1.87,2.60,Memuaskan
2.89,3.79,1.86,3.26,1.89,1.31,2.50,Memuaskan
3.00,2.13,2.35,3.42,1.21,3.45,2.59,Memuaskan
2.48,1.46,1.55,1.52,2.71,2.79,2.09,Memuaskan
1.44,1.47,3.65,2.26,1.92,3.67,2.40,Memuaskan
3.39,3.23,3.74,3.39,2.19,3.19,3.19,Sangat Memuaskan
2.44,1.93,3.68,2.25,2.71,1.97,2.50,Memuaskan
2.95,3.62,3.09,3.88,2.09,3.12,3.13,Sangat Memuaskan
3.00,1.08,2.34,1.92,2.71,3.72,2.46,Memuaskan
1.82,1.41,1.10,3.76,3.13,2.49,2.28,Memuaskan
2.76,1.58,1.22,1.45,3.81,1.69,2.08,Memuaskan
1.42,2.10,3.77,3.39,3.10,1.87,2.61,Memuaskan
1.12,2.02,3.29,1.56,3.10,1.06,2.02,Memuaskan
3.35,1.04,1.21,1.41,2.98,3.05,2.17,Memuaskan
1.39,1.16,3.46,1.39,1.60,1.42,1.74,Tidak Lulus
3.62,2.35,3.58,3.92,2.59,3.37,3.24,Sangat Memuaskan
3.35,1.56,1.63,2.78,2.39,2.52,2.37,Memuaskan
3.81,3.51,1.57,3.93,1.38,2.26,2.74,Memuaskan
1.82,3.68,1.70,3.43,1.50,1.83,2.33,Memuaskan
3.65,1.90,1.59,1.34,3.01,2.13,2.27,Memuaskan
3.41,1.61,1.06,2.27,2.68,2.52,2.26,Memuaskan
1.28,3.72,1.28,2.22,3.61,3.32,2.57,Memuaskan
1.25,3.32,1.09,3.83,1.97,1.21,2.11,Memuaskan
3.15,3.66,2.11,2.38,1.10,1.17,2.26,Memuaskan
1.84,3.67,1.66,1.79,1.49,1.17,1.94,Tidak Lulus
3.43,1.79,2.04,3.47,2.21,3.05,2.66,Memuaskan
3.89,1.76,1.11,3.45,1.05,2.96,2.37,Memuaskan
1.27,3.84,1.86,1.73,2.94,3.44,2.51,Memuaskan
3.56,3.39,3.10,1.77,2.72,1.42,2.66,Memuaskan
3.76,2.93,1.89,1.02,1.22,4.00,2.47,Memuaskan
2.27,1.99,2.78,3.05,3.46,2.59,2.69,Memuaskan
1.95,1.40,1.78,2.88,3.89,3.68,2.60,Memuaskan
3.24,1.26,2.47,3.51,3.77,2.77,2.84,Sangat Memuaskan
3.77,3.24,1.53,3.39,3.46,2.80,3.03,Sangat Memuaskan
3.96,1.19,2.86,3.18,3.27,2.29,2.79,Sangat Memuaskan
2.45,2.36,2.51,3.41,3.22,2.22,2.69,Memuaskan
3.74,2.08,1.99,2.00,1.06,2.50,2.23,Memuaskan
3.86,2.20,1.44,3.33,2.49,1.47,2.46,Memuaskan
4.00,2.98,3.98,2.20,1.98,2.88,3.00,Sangat Memuaskan
2.88,3.76,3.74,2.12,1.71,2.67,2.81,Sangat Memuaskan
2.64,1.64,1.93,3.01,2.93,2.64,2.47,Memuaskan
3.42,3.23,3.79,3.18,3.48,3.62,3.45,Sangat Memuaskan
1.78,2.24,1.89,3.64,3.63,2.26,2.57,Memuaskan
3.06,2.49,2.12,3.67,1.13,3.21,2.61,Memuaskan
3.83,2.20,1.55,2.68,1.52,1.65,2.24,Memuaskan
3.93,1.14,2.93,3.98,1.31,2.27,2.59,Memuaskan
1.17,3.59,2.56,1.70,2.95,3.58,2.59,Memuaskan
1.13,3.01,2.28,2.82,3.73,3.30,2.71,Memuaskan
3.59,3.35,3.66,2.81,2.88,3.25,3.26,Sangat Memuaskan
1.82,1.15,3.78,3.76,2.93,2.02,2.58,Memuaskan
3.16,2.38,1.71,2.50,1.40,3.47,2.43,Memuaskan
1.98,2.02,2.38,2.63,1.60,1.71,2.05,Memuaskan
3.79,2.40,2.76,2.97,3.26,3.20,3.06,Sangat Memuaskan
1.77,2.57,3.19,2.83,3.55,1.71,2.60,Memuaskan
1.66,1.22,3.12,2.28,3.07,2.15,2.25,Memuaskan
2.87,2.59,2.47,3.92,2.54,3.87,3.04,Sangat Memuaskan
1.36,1.88,3.89,1.51,2.92,1.09,2.11,Memuaskan
1.72,2.88,3.67,1.88,1.20,1.58,2.16,Memuaskan
2.83,3.21,3.60,3.63,1.02,1.45,2.62,Memuaskan
1.27,1.97,1.96,2.66,3.26,1.03,2.02,Memuaskan
2.97,2.44,3.94,3.80,3.72,3.26,3.35,Sangat Memuaskan
3.46,3.33,1.71,3.27,2.42,3.02,2.87,Sangat Memuaskan
2.41,2.04,2.74,2.07,1.00,1.93,2.03,Memuaskan
2.54,3.59,3.06,3.41,1.63,2.06,2.71,Memuaskan
1.17,3.86,1.78,3.78,3.89,3.58,3.01,Sangat Memuaskan
2.42,3.35,2.18,1.19,3.40,2.17,2.45,Memuaskan
2.83,1.51,1.03,3.60,1.49,2.54,2.17,Memuaskan
2.92,2.97,2.86,2.73,2.42,2.26,2.70,Memuaskan
3.98,3.52,2.96,1.00,2.65,1.88,2.67,Memuaskan
3.68,2.32,3.01,1.76,3.60,3.95,3.05,Sangat Memuaskan
3.77,1.25,2.85,3.88,1.42,2.45,2.60,Memuaskan
2.29,2.01,2.80,3.62,1.57,3.81,2.68,Memuaskan
3.79,2.67,2.94,1.59,3.44,2.71,2.86,Sangat Memuaskan
2.03,3.43,3.56,2.26,1.25,1.68,2.37,Memuaskan
1.26,2.93,2.72,3.51,1.51,2.72,2.44,Memuaskan
1.16,1.07,2.29,3.21,2.09,1.16,1.83,Tidak Lulus
1.86,3.41,1.85,3.30,1.52,2.84,2.46,Memuaskan
1.74,3.07,1.89,1.54,2.50,1.66,2.07,Memuaskan
2.77,1.57,2.95,3.77,2.26,2.24,2.59,Memuaskan
1.33,1.14,2.17,1.06,3.77,1.82,1.88,Tidak Lulus
1.62,2.90,3.65,1.70,2.04,2.64,2.43,Memuaskan
2.94,2.59,3.53,3.49,2.90,2.37,2.97,Sangat Memuaskan
1.02,3.47,2.49,3.79,1.53,3.45,2.62,Memuaskan
3.09,2.40,2.14,2.55,3.91,1.79,2.65,Memuaskan
1.39,3.77,3.16,2.57,3.41,2.41,2.79,Sangat Memuaskan
1.89,2.46,2.24,1.06,3.13,1.16,1.99,Tidak Lulus
2.67,2.58,1.10,2.31,2.62,3.13,2.40,Memuaskan
2.01,2.76,1.67,2.41,1.14,1.12,1.85,Tidak Lulus
1.59,1.30,1.34,1.46,1.06,3.69,1.74,Tidak Lulus
2.35,2.04,3.86,2.11,1.08,2.10,2.26,Memuaskan
3.12,3.02,1.84,3.14,2.15,2.98,2.71,Memuaskan
1.62,2.04,1.52,3.54,2.05,2.39,2.19,Memuaskan
3.30,3.19,1.95,2.12,3.72,2.86,2.86,Sangat Memuaskan
3.10,3.89,3.85,3.67,1.27,2.15,2.99,Sangat Memuaskan
2.94,3.58,1.94,3.10,1.20,1.74,2.42,Memuaskan
2.55,2.02,3.98,2.59,2.44,3.67,2.87,Sangat Memuaskan
3.20,2.31,1.84,3.57,3.82,1.12,2.64,Memuaskan
2.38,3.00,2.83,2.14,3.50,2.83,2.78,Sangat Memuaskan
3.13,3.28,1.22,3.30,1.64,1.05,2.27,Memuaskan
3.72,1.21,2.75,1.57,3.55,1.58,2.40,Memuaskan
3.72,1.96,1.66,3.08,2.22,3.46,2.68,Memuaskan
2.55,3.97,3.90,2.95,2.53,2.60,3.09,Sangat Memuaskan
1.50,1.66,2.70,3.81,2.46,2.74,2.48,Memuaskan
3.80,3.86,1.77,3.82,2.22,3.70,3.19,Sangat Memuaskan
3.92,1.01,1.76,3.06,1.15,2.65,2.26,Memuaskan
2.48,1.97,2.96,1.83,3.36,3.74,2.72,Memuaskan
1.61,3.89,2.77,1.49,1.43,1.91,2.19,Memuaskan
2.11,3.26,2.98,2.39,2.20,1.64,2.43,Memuaskan
3.66,2.48,3.51,1.17,1.56,3.67,2.67,Memuaskan
1.50,3.01,3.71,1.94,3.11,1.17,2.41,Memuaskan
3.58,1.78,2.76,1.84,1.25,1.67,2.15,Memuaskan
3.90,1.84,2.02,3.07,2.51,1.52,2.48,Memuaskan
1.47,2.37,1.07,2.11,1.08,1.36,1.58,Tidak Lulus
1.50,3.61,1.07,1.75,3.19,2.16,2.21,Memuaskan
2.55,1.08,3.99,2.74,1.07,2.42,2.31,Memuaskan
1.55,3.82,2.14,1.67,1.14,1.42,1.96,Tidak Lulus
2.00,1.36,1.80,3.70,3.61,2.27,2.46,Memuaskan
1.40,1.93,2.76,2.90,2.62,2.61,2.37,Memuaskan
2.18,1.84,2.51,3.02,2.87,2.13,2.42,Memuaskan
1.42,2.09,2.76,2.11,1.62,3.55,2.26,Memuaskan
1.04,2.26,1.57,1.60,1.39,3.31,1.86,Tidak Lulus
3.20,1.31,1.70,1.34,2.98,3.79,2.39,Memuaskan
3.32,1.18,3.48,2.89,2.34,1.04,2.38,Memuaskan
1.62,2.21,1.16,2.26,2.13,2.30,1.95,Tidak Lulus
2.00,1.67,2.24,2.27,3.18,2.82,2.36,Memuaskan
3.97,2.33,3.52,1.06,2.55,2.46,2.65,Memuaskan
1.32,2.52,3.28,3.07,1.36,3.08,2.44,Memuaskan
2.34,2.21,2.07,3.23,3.22,2.54,2.60,Memuaskan
2.22,3.34,1.28,1.50,1.41,1.47,1.87,Tidak Lulus
3.49,3.39,1.51,1.19,2.90,2.21,2.45,Memuaskan
1.21,3.92,3.06,3.03,2.51,3.17,2.82,Sangat Memuaskan
2.55,2.72,1.41,1.76,1.38,2.79,2.10,Memuaskan
3.62,2.89,3.36,1.03,1.64,3.68,2.70,Memuaskan
3.12,2.41,1.33,2.70,3.64,2.93,2.69,Memuaskan
2.33,3.31,3.08,1.63,1.32,1.28,2.16,Memuaskan
3.89,1.08,3.40,1.65,2.31,1.24,2.26,Memuaskan
1.09,2.37,1.71,1.91,2.96,2.20,2.04,Memuaskan
2.79,3.11,1.19,2.26,3.32,3.80,2.74,Memuaskan
3.87,3.51,1.22,3.42,3.11,3.55,3.11,Sangat Memuaskan
1.99,3.37,1.64,1.25,3.42,2.75,2.40,Memuaskan
2.87,3.26,1.69,1.22,1.36,3.36,2.29,Memuaskan
1.25,2.19,1.28,1.89,1.70,1.10,1.57,Tidak Lulus
2.25,3.06,2.84,2.62,3.05,2.88,2.78,Sangat Memuaskan
1.21,3.35,1.34,2.17,1.44,2.22,1.96,Tidak Lulus
2.16,1.64,1.51,2.11,2.50,1.43,1.89,Tidak Lulus
1.87,1.56,3.19,3.27,1.28,1.61,2.13,Memuaskan
3.89,1.04,2.13,2.28,2.85,2.06,2.38,Memuaskan
1.68,3.76,2.90,2.98,2.84,2.78,2.82,Sangat Memuaskan
1.85,3.14,1.06,2.56,3.26,3.92,2.63,Memuaskan
1.61,2.85,3.13,1.41,3.40,2.36,2.46,Memuaskan
3.07,1.30,2.05,3.87,2.76,1.91,2.49,Memuaskan
2.19,3.21,3.44,2.82,2.38,1.73,2.63,Memuaskan
2.01,1.34,2.40,2.47,3.14,2.27,2.27,Memuaskan
2.98,2.91,2.44,3.71,1.59,1.96,2.60,Memuaskan
2.89,2.55,3.91,1.98,2.12,1.94,2.56,Memuaskan
2.57,3.58,2.37,1.83,1.00,1.15,2.08,Memuaskan
3.50,2.05,3.29,3.26,1.57,2.42,2.68,Memuaskan
3.65,1.97,3.93,1.01,3.63,3.35,2.92,Sangat Memuaskan
3.63,2.51,2.80,1.83,3.41,1.00,2.53,Memuaskan
3.73,2.57,3.92,1.65,2.43,1.37,2.61,Memuaskan
2.36,1.15,2.61,2.31,2.94,3.21,2.43,Memuaskan
2.31,1.39,2.71,2.55,2.77,3.90,2.60,Memuaskan
2.79,3.24,2.89,1.45,1.28,3.15,2.47,Memuaskan
1.04,2.80,3.89,2.82,3.79,2.28,2.77,Sangat Memuaskan
1.48,1.30,1.93,2.58,2.00,3.73,2.17,Memuaskan
3.01,2.13,1.88,1.04,3.67,2.27,2.33,Memuaskan
3.35,3.41,3.94,2.65,2.44,2.70,3.08,Sangat Memuaskan
2.18,1.78,2.64,1.48,1.23,3.42,2.12,Memuaskan
1.76,2.91,1.35,1.86,1.56,1.08,1.75,Tidak Lulus
2.83,3.98,2.51,3.23,2.78,1.81,2.86,Sangat Memuaskan
3.71,3.04,3.73,3.41,3.83,1.01,3.12,Sangat Memuaskan
1.97,1.58,3.52,3.75,2.29,2.25,2.56,Memuaskan
1.26,1.86,3.25,3.60,2.96,2.99,2.65,Memuaskan
1.75,1.32,1.13,3.85,3.96,2.49,2.42,Memuaskan
2.93,1.94,2.01,2.90,2.13,2.68,2.43,Memuaskan
3.34,3.32,3.46,1.39,2.03,2.20,2.62,Memuaskan
2.57,3.16,1.13,2.01,3.37,3.94,2.70,Memuaskan
3.26,2.53,3.75,3.40,3.58,1.21,2.95,Sangat Memuaskan
3.29,3.11,1.75,2.41,1.52,1.68,2.29,Memuaskan
2.94,2.09,1.82,3.79,1.60,3.43,2.61,Memuaskan
2.75,1.79,3.62,2.65,2.36,2.00,2.53,Memuaskan
3.47,2.16,1.82,2.92,3.11,2.62,2.68,Memuaskan
3.05,1.31,1.87,2.92,3.74,3.21,2.69,Memuaskan
1.63,1.56,3.24,2.26,3.17,3.30,2.53,Memuaskan
2.33,3.63,3.44,1.13,2.75,3.20,2.75,Memuaskan
2.80,2.24,1.13,2.20,3.31,1.93,2.27,Memuaskan
1.28,2.85,3.56,1.43,1.13,3.48,2.29,Memuaskan
1.10,3.43,1.60,2.39,2.51,2.25,2.21,Memuaskan
3.99,3.47,2.22,3.82,2.06,2.69,3.04,Sangat Memuaskan
2.43,2.57,2.99,2.09,3.04,3.09,2.70,Memuaskan
2.87,3.23,1.26,1.38,1.19,1.45,1.90,Tidak Lulus
1.50,3.25,1.07,3.68,2.97,2.19,2.44,Memuaskan
3.41,2.79,2.46,3.81,3.78,2.41,3.11,Sangat Memuaskan
1.32,2.88,1.53,2.56,2.96,2.81,2.34,Memuaskan
3.93,3.03,2.06,3.43,2.51,1.01,2.66,Memuaskan
2.16,3.90,3.49,3.39,2.62,2.93,3.08,Sangat Memuaskan
1.61,1.68,3.89,1.91,3.74,1.89,2.45,Memuaskan
1.73,3.37,1.97,2.36,1.89,3.66,2.50,Memuaskan
3.02,1.34,1.99,3.24,3.83,1.48,2.48,Memuaskan
2.17,3.63,1.55,1.22,3.70,2.12,2.40,Memuaskan
1.72,1.36,3.51,2.91,3.50,1.62,2.44,Memuaskan
2.76,3.91,1.60,1.76,3.89,1.49,2.57,Memuaskan
3.59,1.37,2.57,3.57,2.56,1.45,2.52,Memuaskan
1.26,2.31,2.78,2.33,3.46,1.96,2.35,Memuaskan
2.75,3.79,1.87,1.28,3.64,1.55,2.48,Memuaskan
1.04,1.30,2.90,1.60,2.49,2.38,1.95,Tidak Lulus
2.17,3.46,3.44,3.86,1.86,1.06,2.64,Memuaskan
1.23,3.07,1.62,3.21,3.24,1.11,2.25,Memuaskan
3.82,3.09,3.22,2.61,2.33,1.33,2.73,Memuaskan
2.30,2.64,1.11,3.35,2.45,1.20,2.18,Memuaskan
3.60,1.05,1.90,3.15,2.20,3.74,2.61,Memuaskan
2.14,3.22,2.00,1.74,1.80,2.01,2.15,Memuaskan
3.27,2.78,1.67,3.78,3.86,3.15,3.08,Sangat Memuaskan
3.86,3.55,1.56,3.12,2.42,3.05,2.93,Sangat Memuaskan
3.03,2.86,3.92,2.57,3.67,1.93,3.00,Sangat Memuaskan
2.30,1.06,2.56,1.06,1.30,1.65,1.65,Tidak Lulus
2.56,3.36,1.34,3.50,1.02,1.38,2.19,Memuaskan
3.65,2.06,3.49,2.42,1.89,1.85,2.56,Memuaskan
3.61,2.36,1.21,3.73,1.77,2.84,2.59,Memuaskan
2.00,1.11,2.90,2.35,3.86,1.37,2.26,Memuaskan
3.24,2.46,3.37,2.46,1.48,3.38,2.73,Memuaskan
1.54,1.21,2.40,3.00,1.96,3.30,2.23,Memuaskan
3.52,3.50,1.25,2.01,2.88,1.19,2.39,Memuaskan
1.96,1.97,2.17,1.49,2.57,2.36,2.09,Memuaskan
3.81,3.90,1.85,2.15,2.55,1.77,2.67,Memuaskan
1.28,1.97,2.23,2.97,1.68,3.87,2.33,Memuaskan
1.23,1.17,1.96,2.51,1.85,2.74,1.91,Tidak Lulus
2.16,3.26,1.23,2.18,2.62,1.03,2.08,Memuaskan
2.85,1.55,2.79,3.14,1.87,1.86,2.34,Memuaskan
2.38,1.54,1.50,3.23,2.38,1.68,2.12,Memuaskan
3.35,3.76,2.27,1.33,2.19,3.46,2.72,Memuaskan
3.93,1.57,3.94,3.76,2.54,1.13,2.81,Sangat Memuaskan
3.25,1.91,2.38,3.15,3.40,3.55,2.94,Sangat Memuaskan
3.38,2.05,1.97,1.67,3.08,1.16,2.22,Memuaskan
3.25,3.02,3.27,1.00,3.43,3.07,2.84,Sangat Memuaskan
1.76,3.80,3.01,1.14,1.03,2.92,2.28,Memuaskan
3.90,3.49,2.99,1.23,1.86,3.64,2.85,Sangat Memuaskan
1.40,2.95,1.01,1.33,2.85,2.36,1.98,Tidak Lulus
2.34,1.71,3.82,3.68,1.88,3.78,2.87,Sangat Memuaskan
1.18,2.84,2.27,1.02,2.19,1.44,1.82,Tidak Lulus
3.42,3.28,3.65,1.57,3.14,1.61,2.78,Sangat Memuaskan
3.06,2.33,1.98,1.44,3.18,2.36,2.39,Memuaskan
1.93,1.37,1.30,2.61,1.37,1.56,1.69,Tidak Lulus
3.15,3.84,1.78,1.10,3.49,2.46,2.64,Memuaskan
3.28,1.08,1.12,3.28,3.17,2.92,2.48,Memuaskan
3.89,2.13,2.24,3.73,1.56,3.97,2.92,Sangat Memuaskan
3.97,1.80,2.98,3.44,2.45,3.67,3.05,Sangat Memuaskan
3.15,3.79,3.51,2.84,2.05,1.11,2.74,Memuaskan
1.19,1.18,2.93,1.63,1.89,2.57,1.90,Tidak Lulus
1.68,1.52,2.82,1.70,2.53,3.59,2.31,Memuaskan
1.82,2.83,1.01,3.93,1.37,1.61,2.09,Memuaskan
3.52,2.84,2.96,1.00,3.29,3.18,2.80,Sangat Memuaskan
3.97,1.22,2.97,1.37,2.29,2.80,2.44,Memuaskan
2.07,2.45,3.49,2.08,1.49,1.76,2.22,Memuaskan
3.82,3.56,2.41,2.47,3.42,2.68,3.06,Sangat Memuaskan
1.51,3.72,2.49,3.61,3.31,1.61,2.71,Memuaskan
3.23,2.33,1.25,3.67,2.60,2.42,2.58,Memuaskan
2.50,3.22,1.90,3.24,3.05,2.67,2.76,Sangat Memuaskan
3.11,2.11,3.67,3.65,1.93,1.05,2.59,Memuaskan
1.76,2.49,2.88,1.43,2.75,2.77,2.35,Memuaskan
3.78,1.29,1.16,1.64,3.18,2.09,2.19,Memuaskan
3.11,1.56,3.54,2.77,2.44,2.09,2.58,Memuaskan
3.09,2.25,2.23,2.52,2.70,1.07,2.31,Memuaskan
1.99,3.57,3.73,3.82,1.16,1.96,2.71,Memuaskan
2.40,1.76,3.69,3.92,3.89,1.12,2.80,Sangat Memuaskan
3.47,3.27,1.11,1.58,2.74,3.90,2.68,Memuaskan
3.17,1.51,1.97,3.70,1.56,3.49,2.57,Memuaskan
3.89,2.19,2.05,2.38,3.83,2.67,2.84,Sangat Memuaskan
2.64,2.41,3.26,2.92,3.79,1.48,2.75,Memuaskan
3.83,3.89,1.65,3.33,1.15,3.68,2.92,Sangat Memuaskan
2.69,2.86,1.80,3.79,2.79,3.13,2.84,Sangat Memuaskan
2.22,3.64,2.74,3.18,1.28,1.50,2.43,Memuaskan
2.12,3.87,1.92,2.09,2.00,2.87,2.48,Memuaskan
1.94,1.75,3.89,3.24,2.29,2.35,2.58,Memuaskan
2.02,2.12,3.33,2.90,3.91,2.57,2.81,Sangat Memuaskan
3.04,3.86,3.68,2.19,3.92,3.90,3.43,Sangat Memuaskan
3.24,2.32,3.69,1.66,2.81,1.02,2.46,Memuaskan
3.28,1.61,2.60,3.18,2.32,1.70,2.45,Memuaskan
2.41,2.68,1.14,3.36,1.94,3.67,2.54,Memuaskan
1.23,3.50,2.46,1.88,3.52,1.12,2.29,Memuaskan
3.31,1.98,2.52,3.60,3.34,1.74,2.75,Memuaskan
2.99,1.03,2.40,3.91,2.87,1.91,2.52,Memuaskan
1.52,3.07,3.54,1.42,2.19,1.62,2.23,Memuaskan
1.05,3.16,1.22,2.31,1.28,1.68,1.78,Tidak Lulus
3.20,3.90,1.16,1.17,2.52,2.31,2.38,Memuaskan
3.21,3.01,3.40,2.11,1.06,1.25,2.34,Memuaskan
1.29,2.56,1.96,3.28,3.05,2.34,2.41,Memuaskan
1.14,1.57,2.89,2.67,3.17,1.32,2.13,Memuaskan
1.05,1.38,2.20,3.92,2.01,1.27,1.97,Tidak Lulus
3.16,1.42,1.97,2.23,2.26,2.71,2.29,Memuaskan
3.40,2.27,1.32,2.76,2.79,1.78,2.39,Memuaskan
1.81,1.36,3.56,1.72,3.26,1.84,2.26,Memuaskan
3.67,1.98,2.12,2.49,1.29,3.41,2.49,Memuaskan
1.13,1.47,1.24,3.46,2.67,1.73,1.95,Tidak Lulus
2.51,1.51,3.65,2.77,3.95,3.87,3.04,Sangat Memuaskan
3.60,1.13,3.51,1.61,2.61,2.21,2.44,Memuaskan
2.12,1.12,3.36,1.62,2.60,2.93,2.29,Memuaskan
2.69,1.25,1.90,1.63,1.20,1.43,1.69,Tidak Lulus
1.61,3.35,3.82,1.37,3.46,3.24,2.81,Sangat Memuaskan
3.19,2.08,1.28,2.22,3.99,2.54,2.55,Memuaskan
2.05,2.47,2.65,1.22,2.74,3.89,2.50,Memuaskan
3.90,2.69,3.49,1.44,2.47,3.68,2.95,Sangat Memuaskan
2.16,3.79,2.26,2.40,1.75,3.05,2.57,Memuaskan
3.81,1.60,2.06,3.85,2.03,2.69,2.67,Memuaskan
1.71,2.92,2.34,3.99,1.18,2.06,2.37,Memuaskan
3.46,1.42,1.59,2.92,2.56,3.44,2.57,Memuaskan
3.04,1.77,2.87,1.40,2.48,3.06,2.44,Memuaskan
1.03,2.55,1.71,1.34,2.32,3.61,2.09,Memuaskan
3.72,2.59,3.98,1.63,3.18,3.82,3.15,Sangat Memuaskan
3.92,1.79,1.39,3.76,2.88,3.74,2.91,Sangat Memuaskan
2.52,1.87,3.60,2.11,1.06,1.07,2.04,Memuaskan
3.10,3.72,3.27,2.47,1.88,1.57,2.67,Memuaskan
1.05,3.35,2.89,3.14,3.13,3.96,2.92,Sangat Memuaskan
2.78,1.28,3.73,1.10,1.00,2.70,2.10,Memuaskan
3.19,1.89,2.02,3.16,3.42,3.28,2.83,Sangat Memuaskan
1.61,1.35,1.23,1.89,2.83,2.77,1.95,Tidak Lulus
1.07,1.12,2.80,1.95,1.76,3.36,2.01,Memuaskan
1.48,2.30,2.96,1.77,1.56,1.10,1.86,Tidak Lulus
3.37,3.58,3.53,3.44,2.41,2.88,3.20,Sangat Memuaskan
3.28,3.16,1.01,3.35,3.06,3.70,2.93,Sangat Memuaskan
3.17,3.84,2.46,3.96,3.02,1.60,3.01,Sangat Memuaskan
3.87,1.16,2.66,1.35,3.17,2.59,2.47,Memuaskan
2.05,2.48,1.45,3.14,2.29,1.39,2.13,Memuaskan
3.20,3.40,3.07,3.52,3.86,2.92,3.33,Sangat Memuaskan
3.51,3.47,2.87,2.34,3.85,3.88,3.32,Sangat Memuaskan
2.50,1.07,2.24,3.25,3.86,1.10,2.34,Memuaskan
1.59,2.49,3.38,2.43,4.00,2.58,2.74,Memuaskan
1.37,2.23,3.95,2.59,2.14,1.15,2.24,Memuaskan
2.59,3.82,1.96,1.64,2.65,3.42,2.68,Memuaskan
2.57,3.52,3.16,1.68,1.25,1.23,2.24,Memuaskan
1.21,3.39,3.28,2.90,3.42,2.26,2.74,Memuaskan
3.13,1.53,2.93,3.35,1.30,3.28,2.59,Memuaskan
2.16,1.28,1.45,2.41,1.69,1.97,1.83,Tidak Lulus
3.68,1.73,3.07,2.68,1.88,3.22,2.71,Memuaskan
1.70,1.66,1.17,3.04,2.35,2.91,2.14,Memuaskan
1.91,3.88,1.45,2.02,1.04,3.13,2.24,Memuaskan
